time,theta_mean,theta_std,theta_min,theta_max,fractionality,dual_anisotropy_rms,dual_anisotropy_inf,forcing_l2,anisotropy_forcing_l2,projection_forcing_l2,forcing_relative,clip_fraction,trigger_fraction,prediction_relative_error,rayleigh,weighted_spectral_excess,flatness,weighted_tail,saturation_deficit,bernoulli_gap_bound,bernoulli_expected_cut,current_best_threshold_cut,archive_best_cut,threshold_spectral_gap_bound,spectral_entropy,effective_rank
160.0,-7.89866763651371,0.0,-7.89866763651371,-7.89866763651371,0.3791058185038214,0.25492369286570177,0.47231930196285266,0.24756638405110482,0.011075437430653836,0.23776712187221746,0.02221610301632425,0.4325,0.0,8.575735435629541,-12.024594175621054,1.4486323371831653,12.18626079567284,179.88947785684763,1021.5557130048048,1201.4451908616525,11081.20011169919,11400.0,11405.0,882.645302560843,1.6348062350268115,5.12846418402208
170.0,-7.879949513077736,0.0,-7.879949513077736,-7.879949513077736,0.36879627182681185,0.27330417216664044,0.4910374253988268,0.24967065223945906,0.011808322146895391,0.23931018323120437,0.02222121085197898,0.44375,0.0,10.818863032849144,-11.98469157305212,1.4885349397520962,12.030259569878698,187.91376069751533,993.7751414800676,1181.688902177583,11100.95640038326,11407.0,11408.0,875.645302560843,1.6961798636961478,5.453076057623289
180.0,-7.861712118983268,0.0,-7.861712118983268,-7.861712118983268,0.3600614572945071,0.2915944352419382,0.5092748194932941,0.25145714433933314,0.012532861191768153,0.24054689040646499,0.022226948711993353,0.46125,0.0,13.6226145656923,-11.95184135457916,1.5213851582250497,11.878560092530524,194.7186002096613,970.2379145318504,1164.9565147415117,11117.68878781933,11406.0,11408.0,876.645302560843,1.750345278223667,5.756589958058477
190.0,-7.843893349766732,0.0,-7.843893349766732,-7.843893349766732,0.3519122071955648,0.30979325888693765,0.5270935887098309,0.2529808109880059,0.013251361796439973,0.24152207033234047,0.02222059388210572,0.465,0.0,17.119710890338048,-11.921435841636905,1.5517906711673133,11.743884358915736,201.1393181942678,948.2785760333438,1149.4178942276117,11133.22740833323,11406.0,11408.0,876.645302560843,1.801803068592413,6.060565233536646
200.0,-7.826474773883819,0.0,-7.826474773883819,-7.826474773883819,0.34420238185714114,0.32789505392862484,0.5445121645927431,0.2544842823833115,0.013963597575528626,0.24250147668943414,0.02222086950944011,0.4775,0.0,21.483757704155842,-11.892981502875212,1.5802450099290055,11.631599153069622,207.26418271871657,927.5033314015947,1134.7675141203113,11147.877788440532,11409.0,11409.0,873.645302560843,1.8509039933322367,6.365571356462519
210.0,-7.809423953890801,0.0,-7.809423953890801,-7.809423953890801,0.3372855550797377,0.3459009129301366,0.5615629845857617,0.255892079424462,0.014669859899044953,0.24340080431498307,0.022226886264678322,0.49125,0.0,26.942171592327938,-11.868087649398442,1.6051388634057737,11.52447786792447,212.7497421763801,908.8649366172377,1121.6146787936177,11161.030623767225,11415.0,11415.0,867.645302560843,1.8965477028226316,6.662852544392647
220.0,-7.79270119547844,0.0,-7.79270119547844,-7.79270119547844,0.3311343624383628,0.36381335112470864,0.5782857429981227,0.25713830484724404,0.015369071214142648,0.24414287026329382,0.02223219465215571,0.50125,0.0,33.77656126862634,-11.846145031435368,1.6270814813688432,11.418516887288312,217.65977848010144,892.2896542610093,1109.9494327411107,11172.695869819732,11418.0,11418.0,864.645302560843,1.9385511071125738,6.948675786544393
230.0,-7.776270372867584,0.0,-7.776270372867584,-7.776270372867584,0.3256283504710501,0.38163714249021125,0.5947165656089783,0.2581994487545357,0.016063668234865436,0.24470165966012689,0.022232620800857767,0.5075,0.0,42.33973920579403,-11.826778989420081,1.64644752338413,11.332942285617868,222.06350644148256,877.4529049774469,1099.5164114189295,11183.128891141912,11417.0,11418.0,865.645302560843,1.9777187049458624,7.226238983816552
240.0,-7.760106118917466,0.0,-7.760106118917466,-7.760106118917466,0.32045361205048895,0.3993722810543053,0.6108808195590969,0.25920324994804056,0.016754621957484582,0.2452039690864422,0.02223391241309924,0.5125,0.0,53.06785061414805,-11.808593989172364,1.6646325236318538,11.261872615121836,226.2390037394614,863.508820400502,1089.7478241399635,11192.897478420879,11416.0,11418.0,866.645302560843,2.0149044127296722,7.500010441412824
250.0,-7.744190524220467,0.0,-7.744190524220467,-7.744190524220467,0.3157803974590575,0.4170183543180062,0.6267964142560958,0.2601778764994742,0.017441072504041817,0.24569766356076528,0.0222411690339508,0.525,0.0,66.52773161786644,-11.79245802611464,1.6807684866895771,11.192962853921202,230.00294918521703,850.9161646538431,1080.9191138390602,11201.726188721783,11427.0,11427.0,855.645302560843,2.04942552790348,7.763439945401588
